user_id,Taste_Score,Taste_Label
36133,0.9988161044387868,Mainstream
38445,0.9988091861301748,Mainstream
38058,0.9988090131724596,Mainstream
65960,0.9988031326101392,Mainstream
33909,0.9987754593756918,Mainstream
25623,0.9987754593756918,Mainstream
57359,0.9987686983013666,Mainstream
53766,0.99876854106708,Mainstream
92660,0.998754704449856,Mainstream
26485,0.998747786141244,Mainstream
48327,0.9987408678326324,Mainstream
24699,0.9987201129067964,Mainstream
70946,0.9987201129067964,Mainstream
46860,0.9987131945981846,Mainstream
49177,0.9987097354438788,Mainstream
45382,0.998685521363737,Mainstream
45782,0.998678603055125,Mainstream
18519,0.9986704429988136,Mainstream
34326,0.9986557726367058,Mainstream
40038,0.9986511959094702,Mainstream
63479,0.9986447033429268,Mainstream
16924,0.9986440115120656,Mainstream
80314,0.998640379400044,Mainstream
43498,0.9986232565862296,Mainstream
86564,0.9986232565862296,Mainstream
69706,0.9986232565862296,Mainstream
45605,0.9986232565862296,Mainstream
14103,0.9986232565862296,Mainstream
23763,0.9986090558475,Mainstream
64211,0.99860522574441,Mainstream
61744,0.9985471551914988,Mainstream
7767,0.9985310396020264,Mainstream
17331,0.9985194819570512,Mainstream
8011,0.9985194819570512,Mainstream
84356,0.9985160228027452,Mainstream
40206,0.9985049535089662,Mainstream
78970,0.9985021861855212,Mainstream
77350,0.9984918087226036,Mainstream
30105,0.998464135488156,Mainstream
23613,0.9984641354881558,Mainstream
85822,0.998457217179544,Mainstream
7314,0.9984546228138144,Mainstream
71904,0.99844338056232,Mainstream
16344,0.99844338056232,Mainstream
49754,0.9984364622537084,Mainstream
46591,0.9984364622537082,Mainstream
48729,0.9984364622537082,Mainstream
35776,0.9984364622537082,Mainstream
89763,0.9984364622537082,Mainstream
60015,0.9984191664821784,Mainstream
70041,0.9984053298649546,Mainstream
44051,0.9983880340934248,Mainstream
65734,0.9983672791675892,Mainstream
32125,0.9983620904361302,Mainstream
54221,0.99836209043613,Mainstream
86052,0.99836209043613,Mainstream
90047,0.99836209043613,Mainstream
60918,0.9983407589845767,Mainstream
70618,0.9983257693159177,Mainstream
45059,0.9983257693159177,Mainstream
28555,0.9983205805844588,Mainstream
89826,0.9983153918529996,Mainstream
12264,0.9983043854529352,Mainstream
92108,0.9982738820013284,Mainstream
67204,0.9982733285366392,Mainstream
56892,0.9982635045384104,Mainstream
16571,0.9982635045384104,Mainstream
12066,0.9982477879460204,Mainstream
14812,0.9982242120933454,Mainstream
43503,0.9982081580695152,Mainstream
21036,0.9982012397609032,Mainstream
89868,0.998198274771498,Mainstream
15069,0.9981951353709516,Mainstream
60566,0.9981874031436796,Mainstream
33853,0.9981770256807616,Mainstream
15671,0.9981770256807616,Mainstream
47428,0.9981666482178436,Mainstream
58470,0.9981507361080364,Mainstream
75882,0.998138974983396,Mainstream
13111,0.9981378703795,Mainstream
39292,0.998132056674784,Mainstream
31319,0.9981216792118662,Mainstream
86493,0.9981009242860304,Mainstream
70166,0.9980905468231128,Mainstream
6338,0.9980905468231128,Mainstream
27496,0.998086593503906,Mainstream
87747,0.9980836285145008,Mainstream
45353,0.9980836285145008,Mainstream
55789,0.9980836285145008,Mainstream
38236,0.9980836285145008,Mainstream
41849,0.9980836285145008,Mainstream
41483,0.9980836285145008,Mainstream
65169,0.9980836285145008,Mainstream
43388,0.9980836285145008,Mainstream
21800,0.9980836285145008,Mainstream
20513,0.9980767102058888,Mainstream
86981,0.998070822283666,Mainstream
57716,0.9980282820456056,Mainstream
36135,0.9980282820456056,Mainstream
49110,0.9980220555678548,Mainstream
42390,0.9980164539695916,Mainstream
52651,0.9980144454283816,Mainstream
88078,0.9980144454283816,Mainstream
65326,0.9980092566969228,Mainstream
36205,0.99800752711977,Mainstream
42763,0.99799023134824,Mainstream
60000,0.997986772193934,Mainstream
67329,0.997986772193934,Mainstream
87139,0.997986772193934,Mainstream
42617,0.997986772193934,Mainstream
34053,0.9979775477824516,Mainstream
30922,0.9979746651538632,Mainstream
81945,0.9979729355767102,Mainstream
45305,0.9979729355767102,Mainstream
16002,0.9979729355767102,Mainstream
92624,0.9979729355767102,Mainstream
18324,0.9979729355767102,Mainstream
83373,0.9979572941833268,Mainstream
